ID,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,CreditCard,DOB,ADDRESS_1,CITY,STATE,ZIP,ZIP4,LONGITUDE,LATITUDE
2993,F,M,2,38215.9,N,30.886667,7972554845572040,12/26/85,5549 111TH ST NE,ASTOR,FL,32102,0,,
2994,F,M,1,14085.5,N,21,1416089940224890,9/8/92,HC 73 BOX 1497,WAYNE,PA,19087,0,-75.393712,40.037615
2995,F,M,2,49745.3,N,47.966667,1762666677508610,5/3/45,871 IRONWOOD DR SE,ELGIN,IL,60120,0,,
2998,F,M,2,98003.7,Y,26.273333,6515794483057410,5/31/86,12 N BROADWAY PMB 23481,CLIFTON,NJ,7015,0,,
3000,F,S,0,74530.8,N,63.086667,9052714136524110,12/28/73,1159 35TH AVE SE,PAMPA,TX,79066,0,,
3002,F,S,0,32962.6,N,24,4244358691815830,3/17/89,1401 N BROADWAY ST APT 105A,MAYAGUEZ,PR,680,0,,
3007,F,M,2,76289.2,N,48.206667,5397304974846450,5/26/51,3094 JONES BLVD,LELAND,IL,60531,0,,
3009,M,M,1,66931.9,N,63.933333,1813778483288510,7/30/25,1 E GRANDVIEW DR,SARCOXIE,MO,64862,0,,
3010,M,S,0,9309.57,Y,25.44,5763024436113630,10/7/33,1059 N MARTIN LUTHER KING JR BLVD,IRONDALE,OH,43932,0,,
3011,F,M,1,28000,N,23,8480506782688450,8/26/76,31601 ELMTREE BLVD,NORWALK,IA,50211,0,,
3012,F,S,0,38000,N,24,7501361461818630,7/7/59,5098 SADDLE MTN RD,MESA,AZ,85213,8514,,
3014,F,S,2,42000,N,22,4363832444233250,10/4/54,132 GLEN AVE,COVEL,WV,24719,0,,
3017,F,S,1,2800.68,N,45.673333,3758115330391200,3/31/56,2512 CHRISTOPHER LN,ARLINGTON,VA,2771,0,,
3024,F,M,2,64816.6,Y,31.126667,7689962510975850,2/19/74,9093 ROAD 82 # 3523,LOCKHART,TX,78644,0,-97.6914,29.8699
3025,F,M,2,98217.1,N,44.98,9113357576064640,5/7/91,3329 8TH ST NE STE 1,SEATTLE,WA,98119,0,-122.361405,47.626026
3034,M,S,1,84978.1,N,21.64,2237126683621450,1/3/12,17728 OAK PARK AVE STE A,PHOENIX,AZ,85020,0,,
3035,F,M,2,36647.9,N,49.986667,6929874396930340,9/30/31,28 N MAIN ST,DALLAS,TX,75206,4129,,
3037,F,S,1,73338,N,48.246667,8070099132166710,6/2/11,UNIT 26124 BOX 976,DADEVILLE,AL,36853,5252,-85.764394,32.841567
3038,F,S,0,433.74,N,60.746667,5058277909464090,12/26/77,14108 E WILDERNESS RD,KENOSHA,WI,53144,0,,
3039,F,M,2,16962.2,N,45.36,5757389511262720,9/10/97,76 EASTON ST APT 1,EDGEWOOD,TX,75117,0,-95.883782,32.69884
3041,M,M,2,10708.3,N,26.026667,6445042919148000,3/6/58,PO BOX 1287,LANSE,MI,49946,0,-88.451067,46.753731
3044,F,M,0,2031.61,N,20.3,5441688477661860,3/28/95,5042 COLONY,KENT,WA,98042,0,,
3047,F,S,2,16938.5,N,48,1280446394897360,12/4/75,849 PIERRE ST,GRAND PRAIRIE,TX,75050,0,,
3051,F,M,1,8073.11,N,41,5888325761780540,10/3/09,89 CALLE A URB COLLEGE PARK,GLENBURN,ND,58740,0,,
3054,M,S,2,63152.6,Y,63.173333,6997424881454500,10/13/04,100 N CALVERT ST STE 204,SUNBURY,PA,17801,0,-76.783062,40.870275
3056,M,S,2,72084.7,N,55.64,6367150992030360,7/9/49,3559 ISLAND RD,SALEM,NJ,8079,0,-75.459167,39.564937
3057,F,S,0,42760.5,N,43,9723829598354450,4/27/98,1100 1ST PL NW,EMERSON,KY,41135,0,,
3058,F,S,1,49072,N,46,2454937445359540,3/8/90,36 W BROWNING AVE,GEORGETOWN,TX,78626,0,-97.680711,30.629158
3059,F,M,0,27371.8,Y,70,8520368253347860,6/11/02,8876 BARBIE RD,MANCHESTER,NH,3101,0,-71.460447,42.98813
3062,M,M,0,71472.9,N,41.913333,3177052228970460,1/12/88,278 MAGNOLIA AVE,BRONX,NY,10470,0,,
3066,M,S,0,90321.6,N,38,2593634639128270,12/25/69,104 10TH ST APT 3 # 4077,MARSHALL,IL,62441,0,-87.698577,39.386643
3067,M,S,1,90478.6,N,54.553333,8949098959061320,12/21/24,120 W 176TH ST APT 3A,AUSTIN,TX,78711,0,,
3068,F,M,2,56187,N,43,4567581581314770,12/31/80,23 JUST RD STE 1,HAVERHILL,MA,1835,0,,
3077,M,M,2,53010.8,N,18.84,5608907304720280,7/8/12,12601 RICHARDSVILLE CIR,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
3078,M,M,0,75004.5,N,64.8,5191184346800350,10/20/19,64B AVE DR PEDRO ALBIZU CAMPOS,MACUNGIE,PA,18062,0,,
3082,M,S,1,57626.9,Y,43.906667,4703703768135970,3/10/46,1 E GREENWAY PLZ STE 930,VEGA BAJA,PR,693,5603,,
3083,M,D,1,20078,N,32.846667,7883793245962260,8/4/03,5800 COBBHAM RD,MARLTON,NJ,8053,0,,
3089,M,S,2,89459.9,N,53.28,7481745608106770,7/28/38,256 W DEWEY AVE,DALLAS,GA,30157,0,,
3092,F,S,1,13576.5,N,39.426667,7058883035180130,10/11/59,RR 3 BOX 2228,HOUSTON,TX,77046,117,,
3094,F,M,2,42031.8,N,50.753333,8921527653702070,5/10/59,186 COMPASS WAY,MESA,AZ,85210,0,,
3103,F,S,1,13109.1,N,62.606667,2979441599605440,4/20/67,1398 S OLIVE ST,KULM,ND,58456,0,,
3105,F,S,2,21021.6,Y,62.753333,9298458056569430,9/11/04,966 E CHICAGO ST,FISHERS,IN,46038,0,,
3106,M,S,0,74460.7,Y,55.34,8302350820735630,6/23/53,521 ORCHARD AVE,BRAIDWOOD,IL,60408,0,,
3108,F,S,2,28787.4,N,41.666667,2780981576082900,12/14/65,HC 1 BOX 10478,LEWISVILLE,TX,75057,3774,,
3114,F,M,2,62061.8,Y,45.92,6905091168816260,2/21/09,9I HIGHWAY 99 E,WAUKESHA,WI,53186,0,-88.211192,42.98758
3115,F,M,1,20550.9,Y,22.12,4491513737600220,3/18/58,1616 46TH ST SE,SAINT LOUIS,MO,63101,0,-90.188729,38.635918
3118,M,S,1,1765.41,N,18.766667,4666432867542680,2/21/27,1 LAUREL COVE BEACH RD,FRANKLIN,PA,16323,0,-79.8217,41.4331
3123,F,S,2,6440.46,Y,52,9310920012744920,8/1/30,100 GENTIAN HOLW,APO,AE,9009,4600,,
3125,M,M,2,28766.9,N,46.84,8827401581219910,4/10/34,PO BOX 1471,KENT,WA,98031,0,-122.199333,47.419107
3130,M,M,2,91272.2,Y,25.033333,1547645539593900,5/22/77,5465 BRAESVALLEY DR APT 551,ROCKY MOUNT,NC,27801,0,-77.794928,35.939097
3143,M,M,2,49910.7,Y,51.52,9181125542275820,6/12/47,101 KINGS RD,SCARSDALE,NY,10583,0,,
3144,M,M,0,76161.4,Y,44.573333,2901084302068540,12/27/04,610 S ELDORADO ST,BELLEVILLE,IL,62221,0,,
3152,M,M,2,57360.8,Y,53.253333,9583202394771340,7/7/64,3095 COUNTRY CLUB DR,SUNNYSIDE,NY,11104,0,,
3156,F,M,2,87578.2,Y,53.366667,3604077989430890,5/2/80,ALAMEDA SHOP CTR,FLUSHING,NY,11355,0,,
3158,M,M,1,5306.11,N,39.093333,1652971583771970,6/28/98,RR 2 BOX 261A,INDIANAPOLIS,IN,46204,0,-86.149273,39.774641
3162,M,M,1,2067.82,N,47.853333,1261382106448900,11/16/26,164 CALLE LA PAZ,AUSTIN,TX,78704,0,,
3165,M,M,2,30665.2,Y,22.88,8683923409139990,9/2/32,1187 W 345 S,MOORESTOWN,NJ,8057,0,,
3166,F,M,1,78000,Y,56.193333,8936358458290560,12/27/50,64 CALLE E,NORWOOD YOUNG AMERICA,MN,55368,0,,
3167,F,M,1,98680.4,Y,58.706667,1328239569150000,7/15/59,6437 22ND AVE S,MORGANTON,NC,28655,0,-81.675063,35.753489
3168,F,M,2,65619.7,Y,46,8034138111261120,12/14/24,537 GARDEN ST STE A,STAFFORD,CT,6075,0,,
3170,F,S,0,85275,N,47,2613294879725960,6/21/09,883 W 17TH ST,VALLEY COTTAGE,NY,10989,0,,
3171,F,M,1,66921.4,Y,43,7621098982264980,5/7/27,1375 83RD ST N,HUDSON,MA,1749,0,-71.586809,42.400279
3174,F,S,2,57420,Y,48,5306955856217920,4/7/25,594 6TH AVE W,LITTLE RIVER,KS,67457,0,,
3175,M,M,0,68000,N,67,6611498391110380,9/12/69,10903 77TH ST NW,ALBANY,NY,12204,0,-73.742708,42.672667
3176,F,M,2,47639.1,N,48,4262650619003320,6/1/83,PO BOX 5727,TARRYTOWN,NY,10591,0,-73.862437,41.081767
3177,M,M,0,3911.9,N,38.413333,7915353720707010,4/13/52,535 JACKSON AVE APT 18A,PONCE,PR,717,710,,
3179,F,S,0,39461,N,22.226667,1652010884190110,3/22/53,5628 FM 2088,CAYEY,PR,736,0,,
3183,M,S,1,16432.1,Y,20.92,3932039309163420,1/19/87,PO BOX 3732,AUSTIN,TX,78758,0,,
3186,F,S,1,540.4,Y,39.213333,7335667919768930,8/24/48,7904 149TH ST,LOCKHART,TX,78644,0,-97.6914,29.8699
3188,F,M,2,80087.7,N,41.92,3823811813145120,6/1/16,14 6TH ST APT 1,LEBANON JUNCTION,KY,40150,0,,
3189,F,M,2,59691.3,N,38.04,2680811823842710,8/25/31,576 JEFFERSON ST S,BRONX,NY,10461,2235,-73.829256,40.844389
3194,F,S,2,93559.1,N,57.62,7966749416532270,5/8/32,960AS W STATE ST STE 220,RUSTON,LA,71270,0,-92.629521,32.531971
3195,F,S,2,3416.62,Y,22.76,5817591744853810,1/15/28,1327 E DENNEYS RD,DANVILLE,CA,94526,1945,,
3196,F,S,0,93454.3,Y,48.533333,6826295022225310,2/3/50,2313 PIKE ST,LITHONIA,GA,30038,0,,
3207,F,M,2,57483.9,N,44.026667,1398798481160550,4/28/31,230 E HUBER ST,MATAWAN,NJ,7747,0,,
3209,F,S,2,21274,N,45.526667,7698340088891150,12/12/75,1160 TAYLOR RD,BROOMALL,PA,19008,0,,
3210,F,M,2,28267,N,30.093333,2049713738367490,4/26/80,30 W 520 S,ARECIBO,PR,612,0,,
3216,M,S,1,94188.3,N,57.546667,1490503391860700,6/14/16,6 EAST RD,DAINGERFIELD,TX,75638,0,-94.720263,32.970158
3219,F,M,2,91861,Y,41.98,1570061005363070,6/17/01,172 LINCOLN ST,EL RENO,OK,73036,0,,
3223,F,M,2,69133.9,Y,26.833333,2648230221461520,7/27/80,475 TERRENCE DR,VULCAN,WV,25697,0,,
3225,F,M,2,84948,Y,29.446667,6396271578390680,5/27/15,Y294 BLUE HILL AVE,METHUEN,MA,1844,0,-71.223648,42.724952
3226,F,M,2,30998.8,N,40.96,9250510709990960,7/11/50,HC 31 BOX 183,NEWARK,NJ,7105,0,-74.168904,40.722353
3237,F,M,2,38215.9,N,30.886667,4062466533134360,3/10/47,212 METCALF PLZ,NEWPORT NEWS,VA,23608,0,,
3239,F,M,2,49745.3,N,47.966667,5943507948586800,9/25/65,414 GRAND VIEW RD,FROST,TX,76641,0,,
3242,F,M,2,98003.7,Y,26.273333,8363231762591600,10/20/67,31 VILLAGE DR,TAYLOR,PA,18517,0,,
3243,M,S,0,89142.7,N,53.693333,6092066936632950,11/7/66,125 GREENE ST BSMT B,HOBOKEN,NJ,7030,4254,-74.040971,40.741928
3244,F,S,0,74530.8,N,63.086667,3249307595239390,9/6/70,4426 W MAIN ST APT AO-101,PASADENA,CA,91107,0,,
3253,M,M,1,66931.9,N,63.933333,2768071744079770,5/11/65,64 CHARLOTTE RD,FITCHBURG,MA,1420,0,-71.798097,42.583267
3261,F,S,1,2800.68,N,45.673333,9436513328837570,11/28/74,1245 LAFAYETTE ST APT 101,JAMAICA PLAIN,MA,2130,0,-71.114854,42.315023
3269,F,M,2,98217.1,N,44.98,9587404817272580,10/9/80,895 E IRLO BRONSON MEMORIAL HWY,MENOKEN,ND,58558,0,,
3272,F,S,0,15989.3,N,61.693333,4063392365534820,2/17/83,2768 STATE ROUTE 80,SAINT LOUIS,MO,63123,0,,
3280,F,S,0,64319.2,N,41.226667,8732491644725750,12/16/14,1145 S AVENIDA DEL ORO E # 10562,LATROBE,PA,15650,0,-79.384854,40.314966
3281,F,S,1,73338,N,48.246667,6575860179999350,11/16/63,1 ADKINS LN,CEDAR BLUFF,VA,24609,0,,
3288,F,M,0,2031.61,N,20.3,4725675095171040,5/5/28,2204 W GOLD DUST AVE,BURNETTSVILLE,IN,47926,0,,
3294,F,M,0,55221,N,41,9064665872607750,12/23/19,2228 N 1075 E,BRIGHAM CITY,UT,84302,0,,
3295,F,M,1,8073.11,N,43,1290311357266900,3/10/61,4191 MIDVALE AVE N,CEDAR RAPIDS,IA,52404,0,,
3296,M,M,1,95448.6,Y,53.68,8032705567736380,6/15/23,PO BOX 71,BOSTON,MA,2111,1439,,
3298,M,S,2,63152.6,Y,63.173333,6021826256626070,6/29/88,HC 6 BOX 98288,HOMESTEAD,FL,33032,0,-80.396363,25.514821
3300,M,S,2,72084.7,N,55.64,3568931740681150,10/23/08,1499 E DECATUR ST,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
3301,F,S,0,42760.5,N,46,1523361959322680,12/1/28,3801 AVENUE D,VENICE,FL,34285,0,-82.435426,27.100169
3302,F,S,1,49072,N,70,1134287256984120,4/24/35,401 SAWGRASS HILL CT,DAPHNE,AL,36526,4652,,
3306,M,M,0,71472.9,N,41.913333,7092411328482060,6/4/11,3066 E ANNE ST,VERSAILLES,OH,45380,0,,
3308,M,S,0,95786.8,Y,57.553333,9335705962004080,1/27/50,3331 MIDLANE DR,ARECIBO,PR,612,0,,
3311,M,D,1,90478.6,N,54.553333,2349526930040240,6/19/74,PO BOX 1144,DORCHESTER CENTER,MA,2124,0,-71.069993,42.293634
3312,F,M,2,56187,N,41,1564411749167320,3/24/99,22 COUNTY ROAD 1053,OKLAHOMA CITY,OK,73103,0,,
3315,F,S,1,42000,N,24.393333,6452388916599540,11/25/83,1701 WALNUT ST FL 3,AUSTIN,TX,78745,0,-97.779728,30.200948
3322,M,M,2,75004.5,N,64.8,7672880697698710,6/11/38,32237 PRAIRIE AVE,ORANGE,TX,77632,0,-93.78567,30.124738
3325,M,M,0,19749.3,N,60.366667,8490984045948490,12/20/42,455 9TH ST APT 6C,CAROLINA,PR,979,0,,
3327,M,D,0,20078,N,32.846667,6109157645597360,9/9/32,1113 COUNTY ROUTE 60,WARNER,OK,74469,0,,
3333,M,S,2,89459.9,N,53.28,9972220618611280,2/7/51,7941 WH BURGES DR,SAN ANTONIO,TX,78258,0,,
3336,F,S,1,13576.5,N,39.426667,7706920907450270,5/7/37,2498 PNC D LEON SPGS RD,RUGBY,ND,58368,0,,
3343,M,S,2,43634.5,N,21.78,5423502653097020,12/17/78,200 DOGWOOD LN,SAN GERMAN,PR,683,4378,,
3352,F,S,2,28787.4,N,41.666667,2925412231646090,9/24/32,3636 ROBIN CREEK LN,ROSENBERG,TX,77471,0,,
3355,M,M,1,13091.6,N,59.126667,5497263353112760,7/5/48,HC 1 BOX 12,EAST HAMPTON,CT,6424,0,,
3358,F,M,2,62061.8,Y,45.92,1948711566896750,1/31/47,4326 COLUMBUS ST APT 305V,BROOKHAVEN,PA,19015,0,-75.385012,39.852799
3367,F,S,2,6440.46,Y,42,9190503450277200,2/10/44,15100 33RD AVE,CENTER,TX,75935,0,-94.183693,31.779526
3382,M,M,1,64792.3,N,52.146667,4238412259224010,2/1/55,3128 N 1000 EAST RD,BUENA VISTA,GA,31803,0,-84.517166,32.323467
3384,F,S,0,93322.1,Y,40.313333,3750337274250390,1/11/44,1 CALLE C LOS ROBLES,SPRING CREEK,PA,16436,0,,
3387,M,M,2,49910.7,Y,51.52,3655984634572490,8/8/65,9138 COMUNIDAD SERRANO,DEVILS LAKE,ND,58301,0,-98.857231,48.110856
3396,M,M,2,57360.8,Y,53.253333,5881807914431430,7/31/55,S36W26799 VELMA,TEMPLE,ME,4984,0,,
3399,F,S,2,14578.8,Y,60.933333,9447391940516800,10/19/07,82 35TH AVE S,PAMPA,TX,79065,0,,
3400,F,M,2,87578.2,Y,53.366667,6546534081369770,4/14/34,140 ABERDEEN LN,COLUMBIA CITY,IN,46725,0,,
3402,M,M,1,5306.11,N,39.093333,2194241326482100,11/21/05,25 W 33RD ST APT 45 # 3138,RINGWOOD,IL,60072,0,,
3405,F,M,0,83287,N,58.56,9082071657837650,9/16/29,1247 N CHURCH ST STE 6,FORT WORTH,TX,76102,3600,-97.318168,32.750863
3409,M,M,2,30665.2,Y,22.88,6444495987818690,11/7/89,S1001 HARVARD ST,MILTONVALE,KS,67466,0,,
3410,F,M,1,83287,Y,49,7766713145732440,2/24/21,4551 SEQUOIA DR APT B271,BREMEN,AL,35033,0,,
3411,M,M,1,98680.4,Y,58.706667,6343576125343680,8/27/20,117 RIDGE LN APT 207,ISABELA,PR,662,2655,,
3412,F,M,2,65619.7,Y,52.646667,7151787880608410,9/12/27,9797 HALL LN,FORT MITCHELL,AL,36856,0,,
3413,M,M,1,95620.3,Y,49.12,8254200520741570,5/18/29,76 JERICHO PATH,SEATTLE,WA,98119,0,-122.361405,47.626026
3414,F,D,1,85275,N,62,5675364843945350,10/23/10,19 BYRD STATION RD SE,DALLAS,TX,75231,5269,,
3416,F,M,1,98453.6,Y,48,6173177727272650,7/14/60,1056 PARK AVE,WESTFORD,MA,1886,0,,
3418,F,S,2,57420,Y,62,7581142682383250,7/7/87,10 GLENWOOD AVE STE 5,TAHLEQUAH,OK,74464,0,,
3419,M,M,0,66000,N,41,5390235296583450,3/5/72,8603 COLLEGE VIEW DR,HOMEWOOD,IL,60430,0,,
3423,F,S,0,39461,N,22.226667,8254420332979750,6/16/44,680 SANFORD RD,PHILADELPHIA,PA,19106,0,,
3424,M,M,1,47371,Y,54.96,7063384397004360,7/12/30,324 BAY HILL DR,LOUISVILLE,KY,40216,1658,,
3427,M,S,1,16432.1,Y,20.92,7474153991653610,1/30/37,184 CALLE GUATEMALA PMB 50576,GUAYNABO,PR,968,0,,
3430,F,S,1,540.4,Y,39.213333,8584404730566780,12/1/74,99 MOUNTAIN OAKS VALLEY RD,MODESTO,CA,95356,0,,
3432,F,M,2,80087.7,N,41.92,6482162655555990,9/2/76,128 OLD STATE ROUTE 66,ALBERTVILLE,AL,35951,0,,
3438,F,S,2,93559.1,N,57.62,4055228908202940,5/5/11,SO NV ADULT MENTAL HEALTH SVCS,MIDLAND CITY,AL,36350,0,,
3439,F,S,2,3416.62,Y,22.76,5458945023020180,10/28/89,412 W ELM ST APT 1,FLUSHING,NY,11358,0,,
3440,F,S,1,93454.3,Y,48.533333,9058778409660760,7/30/05,601 CEDARS RD,VEGA ALTA,PR,692,6402,,
3451,F,M,2,57483.9,N,44.026667,4785473608574230,8/11/77,100 BROWNS LN,DORCHESTER CENTER,MA,2124,0,-71.069993,42.293634
3456,F,M,2,36725.1,N,55.793333,2645934620061010,10/31/47,4446 SONG BIRD LN,KIRBYVILLE,TX,75956,0,-93.89656,30.657854
3460,M,S,1,94188.3,N,57.546667,3298536229459040,10/26/12,PO BOX 548,SUSSEX,NJ,7461,0,,
3466,F,S,1,12374.9,Y,33.493333,6020411131561590,11/10/25,476-696 CRAMER LN,CEDAR RAPIDS,IA,52411,0,,
3470,F,M,2,30998.8,N,40.96,9188981705892520,1/17/12,HC 1 BOX 651,ELOISE,FL,33880,0,,
3476,M,S,0,21416.5,N,35.653333,6700054313437880,3/29/34,PO BOX 7227,PILOT MOUNTAIN,NC,27041,0,,
3481,F,M,2,38215.9,N,30.886667,7118359688107340,8/30/91,85 WOODRIDGE RD,COLUMBUS GROVE,OH,45830,0,,
3486,F,M,2,98003.7,Y,26.273333,5392268994885070,12/8/71,1000 EARLYS DR APT 128,BUTLER,GA,31006,0,,
3487,M,S,0,89142.7,N,53.693333,7679239386150120,10/29/76,169 PRIVATE ROAD 870,KANSAS CITY,MO,64145,0,,
3488,F,S,0,74530.8,N,63.086667,1785455043684010,8/20/91,505 MARKET ST APT 1,MAQUOKETA,IA,52060,0,,
3495,F,M,2,76289.2,N,48.206667,6159860119932630,7/8/49,1031 N 129TH ST,SCOTTDALE,PA,15683,0,-79.594071,40.104101
3503,F,S,0,77726.4,N,56.72,8128359093036330,6/23/75,407 HARRISON CT,REDWOOD,NY,13679,0,,
3505,F,S,1,2800.68,N,45.673333,5874861803994680,12/8/87,4057 FM 149 RD W,KANSAS CITY,MO,64119,0,,
3508,F,M,2,90271.6,N,44.926667,8900388236293100,3/15/22,62 WASHINGTON ST APT 2A,FORT MITCHELL,AL,35769,0,,
3512,F,M,2,64816.6,Y,31.126667,1930709544269710,8/27/32,40 CALLE OBREROS,HAZLETON,PA,18201,0,-75.974346,40.951587
3513,F,M,2,98217.1,N,44.98,3827676362938780,11/18/44,419 S CAYUGA RD,FAYETTEVILLE,NC,28312,0,,
3522,M,S,1,84978.1,N,21.64,1144757746148970,10/24/38,PO BOX 10349,CAGUAS,PR,725,0,,
3523,F,M,2,36647.9,N,49.986667,3587335818197480,8/8/17,PSC 7 BOX 1633,HOLLY SPRINGS,NC,27540,0,,
3524,F,S,0,64319.2,N,41.226667,6621276548347660,2/15/17,2110 S SAILOR CREEK RD,CORONA,CA,92880,0,,
3525,F,S,1,73338,N,48.246667,5858763094398960,2/3/54,203 COLLEGO AVE,FORT WORTH,TX,76137,0,,
3526,F,S,0,433.74,N,60.746667,6224183340174450,10/30/62,221 WILLOW AVE APT 4L,PHOENIX,AZ,85017,0,,
3527,F,M,2,16962.2,N,45.36,6368395745173600,6/10/88,192 MEADOW ST,ST PETERSBURG,FL,33702,0,,
3529,M,M,2,10708.3,N,26.026667,8166422135093370,7/6/90,3474 W IOWA AVE,MORGANTON,NC,28655,0,-81.675063,35.753489
3532,F,M,0,2031.61,N,20.3,6858607757969240,11/16/78,363 E RICHARDSON AVE,BRANFORD,CT,6405,0,,
3535,F,S,2,16938.5,N,41,1746236724754940,10/8/60,HC 61 BOX 3A,ANNANDALE,MN,55302,0,,
3538,F,M,0,55221,N,46,2132949584694350,5/3/70,10776 164TH,ADJUNTAS,PR,601,0,,
3539,F,M,1,8073.11,N,70,9204537957704950,2/16/32,5962 MILLERSVILLE RD,MERCEDES,TX,78570,0,-97.920607,26.141989
3540,M,M,1,95448.6,Y,53.68,7793204408565530,8/23/69,RR 4 BOX 112E,WALHALLA,ND,58282,0,,
3544,M,S,2,72084.7,N,55.64,9655205478541530,12/1/45,2 MT OLIVE LN,EAST GREENBUSH,NY,12061,0,,
3545,F,S,0,42760.5,N,61,6850376556716440,9/26/51,F1 HACIENDA CASANOVA,NORMAL,IL,61761,0,,
3546,F,S,1,49072,N,55,4194210155030010,11/7/32,18520 VIA JOSE # 3520,GARLAND,TX,75041,0,,
3547,F,M,0,27371.8,Y,52,9288930794337280,1/22/10,334 STRATFORD DR,MEDINA,OH,44256,0,,
3550,M,M,1,71472.9,N,41.913333,7750573130200920,12/22/43,2210 SOUTHLAND ST APT A,FORT WORTH,TX,76116,5419,-97.469157,32.734527
3551,M,M,0,95405.7,N,46.506667,9176229070878130,1/1/41,10945 9 1/8 AVE,WARMINSTER,PA,18974,0,,
3552,M,S,0,95786.8,Y,57.553333,4085115080703490,8/29/73,2052 MIDDLE ST,HOBOKEN,NJ,7030,5934,-74.040971,40.741928
3554,M,S,0,90321.6,N,55.113333,2675407734070840,7/13/63,PO BOX 838,HOUSTON,TX,77043,4482,,
3555,M,S,1,90478.6,N,54.553333,1353990041244890,6/8/54,12744 83RD ST SE,KINNELON,NJ,7405,0,,
3556,F,M,2,56187,N,43,6258812423764910,2/16/79,507 E UNIVERSITY DR STE 577,ADEL,GA,31620,0,-83.420959,31.143804
3559,F,S,1,35089,N,24.393333,6135536215627590,5/28/84,2969 W 22ND ST,BRIGHTON,MA,2135,0,-71.1412,42.342582
3565,M,M,2,53010.8,N,18.84,2969769267278210,6/5/70,1356 ARGYLE LN S,DYER,IN,46373,0,,
3566,M,M,1,75004.5,N,64.8,3527184838995100,8/9/10,1785 S 970 W,AUSTIN,TX,78723,0,,
3569,M,M,0,19749.3,N,60.366667,2610576396109900,9/3/84,F273 CLARENDON ST,WASHINGTON,DC,20010,0,-77.021949,38.932346
3571,M,S,0,20078,N,32.846667,1543286352125830,5/18/57,1413 AIRLINE N # 2380,KELSO,CA,92309,0,,
3572,F,M,2,47902,N,26.033333,3457377064893270,9/23/10,55 W RUNDELL ST,VARDAMAN,MS,38878,0,,
3580,F,S,1,13576.5,N,39.426667,2087848263239720,10/24/89,1107 W 300 N,WALNUT,CA,91795,1,,
3582,F,M,2,42031.8,N,50.753333,5053387145150550,8/15/03,17200 33RD AVE,KING GEORGE,VA,22485,0,,
3592,M,S,1,92647.5,N,56.046667,8090886334631910,10/24/11,6031 HIGH VIEW RD,LOS ANGELES,CA,90014,0,,
3593,F,S,2,21021.6,Y,62.753333,7014885623279460,12/21/54,10996 5TH ST NW,OLEAN,NY,14760,0,-78.448419,42.082118
3596,F,S,2,28787.4,N,41.666667,2154909805151450,9/9/31,1155 N FORMOSA AVE,BIRCH RUN,MI,48415,0,,
3602,F,M,2,62061.8,Y,45.92,2069394751403370,10/3/10,125 N 450 W,VEGA ALTA,PR,692,6731,,
3607,F,S,2,19131.1,N,56.186667,9695835057691720,6/29/68,315 BARRICKS RD LOT 118,NEW YORK,NY,10022,0,,
3611,F,S,2,6440.46,Y,41,8839712860340090,3/17/51,2099 KENNETH ST,BELLAIRE,TX,77401,0,,
3613,M,S,0,28766.9,N,46.84,3643983733601150,12/6/68,8435 WH BURGES DR,BAY CITY,TX,77414,0,-95.958403,28.974307
3623,F,S,0,73228.3,N,43,1690536019719770,6/20/33,859 PARK FOREST DR,JERSEY CITY,NJ,7306,0,-74.0806,40.7294
3626,M,M,1,64792.3,N,52.146667,6648448961521050,8/14/23,77 CALLE A,NARROWS,VA,24124,0,,
3631,M,M,2,49910.7,Y,51.52,2331455654817560,3/8/44,6030 GREENWOOD PLAZA BLVD STE 100F,GUAYNABO,PR,966,0,,
3632,M,M,1,76161.4,Y,44.573333,6679510871942560,10/11/29,4031 WALKER RD,HOBOKEN,NJ,7030,2662,-74.040971,40.741928
3640,M,M,2,57360.8,Y,53.253333,4264884569279990,10/20/30,PO BOX 177,ARAB,AL,35016,0,-86.506195,34.314457
3641,M,M,0,92414.7,Y,45.513333,3873455034688960,11/15/10,7691 SANDERS RD,HARDY,AR,72542,0,,
3643,F,S,2,14578.8,Y,60.933333,7051687431281520,6/18/25,200 BLUEBIRD DR,BRIGHTON,MA,2135,0,-71.1412,42.342582
3644,F,M,2,87578.2,Y,53.366667,3040703382216580,3/19/47,917 CLINTON ST # 7621 # 3346,BOWIE,TX,76230,0,,
3649,F,M,0,77000,N,47,1479671676332660,2/18/76,671 WESTCHESTER AVE APT 18G,FAIRHOPE,AL,36532,0,,
3653,F,M,2,30665.2,Y,22.88,6071516115811280,12/8/21,2632 JAMAICA BLVD S APT 1242,EAST PEORIA,IL,61611,0,,
3654,F,M,1,83287,Y,46,6302758649965460,9/4/17,98 WATER ST,GARDENA,CA,90249,0,,
3656,F,M,2,65619.7,Y,46,7255835944358300,3/21/83,5334 S 1000 W,CHESTER,MA,1011,0,,
3660,F,M,1,98453.6,Y,61,2051701759966830,8/9/78,K405 RIVER ST,FAYETTE,MO,65248,0,-92.679233,39.143937
3662,F,S,2,57420,Y,52,8983503050119140,11/19/68,1301 HERMITAGE DR APT 618,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
